contestId,index,name,rating,tags,solvedCount,statement
2018,A,Cards Partition,1600,"['2-sat', 'brute force', 'greedy', 'implementation', 'math']",12597,"DJ Genki vs Gram - Einherjar Joker
⠀
You have some cards. An integer between $$$1$$$ and $$$n$$$ is written on each card: specifically, for each $$$i$$$ from $$$1$$$ to $$$n$$$, you have $$$a_i$$$ cards which have the number $$$i$$$ written on them.
There is also a shop which contains unlimited cards of each type. You have $$$k$$$ coins, so you can buy
at most
$$$k$$$ new cards in total, and the cards you buy can contain any integer
between $$$\mathbf{1}$$$ and $$$\mathbf{n}$$$
, inclusive.
After buying the new cards, you must partition
all
your cards into decks, according to the following rules:
all the decks must have the same size;
there are no pairs of cards with the same value in the same deck.
Find the maximum possible size of a deck after buying cards and partitioning them optimally."
2014,H,Robin Hood Archery,1900,"['data structures', 'divide and conquer', 'greedy', 'hashing']",5636,"At such times archery was always the main sport of the day, for the Nottinghamshire yeomen were the best hand at the longbow in all merry England, but this year the Sheriff hesitated...
Sheriff of Nottingham has organized a tournament in archery. It's the final round and Robin Hood is playing against Sheriff!
There are $$$n$$$ targets in a row numbered from $$$1$$$ to $$$n$$$. When a player shoots target $$$i$$$, their score increases by $$$a_i$$$ and the target $$$i$$$ is destroyed. The game consists of turns and players alternate between whose turn it is. Robin Hood always starts the game, then Sheriff and so on. The game continues until all targets are destroyed. Both players start with score $$$0$$$.
At the end of the game, the player with most score wins and the other player loses. If both players have the same score, it's a tie and no one wins or loses. In each turn, the player can shoot any target that wasn't shot before. Both play optimally to get the most score possible.
Sheriff of Nottingham has a suspicion that he might lose the game! This cannot happen, you must help Sheriff. Sheriff will pose $$$q$$$ queries, each specifying $$$l$$$ and $$$r$$$. This means that the game would be played only with targets $$$l, l+1, \dots, r$$$, as others would be removed by Sheriff before the game starts.
For each query $$$l$$$, $$$r$$$, determine whether the Sheriff can
not lose
the game when only considering the targets $$$l, l+1, \dots, r$$$."
2014,G,Milky Days,2200,"['brute force', 'data structures', 'greedy', 'implementation']",1794,"What is done is done, and the spoilt milk cannot be helped.
Little John is as little as night is day — he was known to be a giant, at possibly $$$2.1$$$ metres tall. It has everything to do with his love for milk.
His dairy diary has $$$n$$$ entries, showing that he acquired $$$a_i$$$ pints of fresh milk on day $$$d_i$$$. Milk declines in freshness with time and stays drinkable for a maximum of $$$k$$$ days. In other words, fresh milk acquired on day $$$d_i$$$ will be drinkable between days $$$d_i$$$ and $$$d_i+k-1$$$ inclusive.
Every day, Little John drinks drinkable milk, up to a maximum of $$$m$$$ pints. In other words, if there are less than $$$m$$$ pints of milk, he will drink them all and not be satisfied; if there are at least $$$m$$$ pints of milk, he will drink exactly $$$m$$$ pints and be satisfied, and it's a
milk satisfaction day
.
Little John always drinks
the freshest
drinkable milk first.
Determine the number of
milk satisfaction days
for Little John."
2014,F,Sheriff's Defense,2000,"['dfs and similar', 'dp', 'greedy', 'trees']",5082,"""Why, master,"" quoth Little John, taking the bags and weighing them in his hand, ""here is the chink of gold.""
The folk hero Robin Hood has been troubling Sheriff of Nottingham greatly. Sheriff knows that Robin Hood is about to attack his camps and he wants to be prepared.
Sheriff of Nottingham built the camps with strategy in mind and thus there are exactly $$$n$$$ camps numbered from $$$1$$$ to $$$n$$$ and $$$n-1$$$ trails, each connecting two camps. Any camp can be reached from any other camp. Each camp $$$i$$$ has initially $$$a_i$$$ gold.
As it is now, all camps would be destroyed by Robin. Sheriff can strengthen a camp by subtracting exactly $$$c$$$ gold from
each of its neighboring camps
and use it to build better defenses for that camp. Strengthening a camp
doesn't change
its gold, only its neighbors' gold. A camp can have negative gold.
After Robin Hood's attack, all camps that have been strengthened survive the attack, all others are destroyed.
What's the maximum gold Sheriff can keep in his surviving camps after Robin Hood's attack if he strengthens his camps optimally?
Camp $$$a$$$ is neighboring camp $$$b$$$ if and only if there exists a trail connecting $$$a$$$ and $$$b$$$. Only strengthened camps count towards the answer, as others are destroyed."
2014,E,Rendez-vous de Marian et Robin,1800,"['dfs and similar', 'graphs', 'shortest paths']",8683,"In the humble act of meeting, joy doth unfold like a flower in bloom.
Absence makes the heart grow fonder. Marian sold her last ware at the Market at the same time Robin finished training at the Major Oak. They couldn't wait to meet, so they both start without delay.
The travel network is represented as $$$n$$$ vertices numbered from $$$1$$$ to $$$n$$$ and $$$m$$$ edges. The $$$i$$$-th edge connects vertices $$$u_i$$$ and $$$v_i$$$, and takes $$$w_i$$$ seconds to travel (all $$$w_i$$$ are even). Marian starts at vertex $$$1$$$ (Market) and Robin starts at vertex $$$n$$$ (Major Oak).
In addition, $$$h$$$ of the $$$n$$$ vertices each has a single horse available. Both Marian and Robin are capable riders, and could mount horses in no time (i.e. in $$$0$$$ seconds). Travel times are halved when riding. Once mounted, a horse lasts the remainder of the travel. Meeting must take place on a vertex (i.e. not on an edge). Either could choose to wait on any vertex.
Output the earliest time Robin and Marian can meet. If vertices $$$1$$$ and $$$n$$$ are disconnected, output $$$-1$$$ as the meeting is cancelled."
2014,D,Robert Hood and Mrs Hood,1400,"['brute force', 'data structures', 'greedy', 'sortings']",15952,"Impress thy brother, yet fret not thy mother.
Robin's brother and mother are visiting, and Robin gets to choose the start day for each visitor.
All days are numbered from $$$1$$$ to $$$n$$$. Visitors stay for $$$d$$$ continuous days, all of those $$$d$$$ days must be between day $$$1$$$ and $$$n$$$ inclusive.
Robin has a total of $$$k$$$ risky 'jobs' planned. The $$$i$$$-th job takes place between days $$$l_i$$$ and $$$r_i$$$ inclusive, for $$$1 \le i \le k$$$. If a job takes place on any of the $$$d$$$ days, the visit overlaps with this job (the length of overlap is unimportant).
Robin wants his brother's visit to overlap with the maximum number of
distinct jobs
, and his mother's the minimum.
Find suitable start days for the visits of Robin's brother and mother. If there are multiple suitable days, choose the earliest one."
2014,C,Robin Hood in Town,1100,"['binary search', 'greedy', 'math']",27410,"In Sherwood, we judge a man not by his wealth, but by his merit.
Look around, the rich are getting richer, and the poor are getting poorer. We need to take from the rich and give to the poor. We need Robin Hood!
There are $$$n$$$ people living in the town. Just now, the wealth of the $$$i$$$-th person was $$$a_i$$$ gold. But guess what? The richest person has found an extra pot of gold!
More formally, find an $$$a_j=max(a_1, a_2, \dots, a_n)$$$, change $$$a_j$$$ to $$$a_j+x$$$, where $$$x$$$ is a non-negative integer number of gold found in the pot. If there are multiple maxima, it can be any one of them.
A person is unhappy if their wealth is
strictly less than half
of the average wealth$$$^{\text{∗}}$$$.
If
strictly more than half
of the total population $$$n$$$ are unhappy, Robin Hood will appear by popular demand.
Determine the minimum value of $$$x$$$ for Robin Hood to appear, or output $$$-1$$$ if it is impossible.
$$$^{\text{∗}}$$$The average wealth is defined as the total wealth divided by the total population $$$n$$$, that is, $$$\frac{\sum a_i}{n}$$$, the result is a real number."
2014,B,Robin Hood and the Major Oak,800,['math'],33147,"In Sherwood, the trees are our shelter, and we are all children of the forest.
The Major Oak in Sherwood is known for its majestic foliage, which provided shelter to Robin Hood and his band of merry men and women.
The Major Oak grows $$$i^i$$$ new leaves in the $$$i$$$-th year. It starts with $$$1$$$ leaf in year $$$1$$$.
Leaves last for $$$k$$$ years on the tree. In other words, leaves grown in year $$$i$$$ last between years $$$i$$$ and $$$i+k-1$$$ inclusive.
Robin considers even numbers lucky. Help Robin determine whether the Major Oak will have an even number of leaves in year $$$n$$$."
2014,A,Robin Helps,800,"['greedy', 'implementation']",45613,"There is a little bit of the outlaw in everyone, and a little bit of the hero too.
The heroic outlaw Robin Hood is famous for taking from the rich and giving to the poor.
Robin encounters $$$n$$$ people starting from the $$$1$$$-st and ending with the $$$n$$$-th. The $$$i$$$-th person has $$$a_i$$$ gold. If $$$a_i \ge k$$$, Robin will take all $$$a_i$$$ gold, and if $$$a_i=0$$$, Robin will give $$$1$$$ gold if he has any. Robin starts with $$$0$$$ gold.
Find out how many people Robin gives gold to."
2013,F2,Game in Tree (Hard Version),3500,"['binary search', 'data structures', 'trees']",160,"This is the hard version of the problem. In this version, it is not guaranteed that $$$u = v$$$. You can make hacks only if both versions of the problem are solved.
Alice and Bob are playing a fun game on a tree. This game is played on a tree with $$$n$$$ vertices, numbered from $$$1$$$ to $$$n$$$. Recall that a tree with $$$n$$$ vertices is an undirected connected graph with $$$n - 1$$$ edges.
Alice and Bob take turns, with Alice going first. Each player starts at some vertex.
On their turn, a player must move from the current vertex to a neighboring vertex that has not yet been visited by anyone. The first player who cannot make a move loses.
You are given two vertices $$$u$$$ and $$$v$$$. Represent the simple path from vertex $$$u$$$ to $$$v$$$ as an array $$$p_1, p_2, p_3, \ldots, p_m$$$, where $$$p_1 = u$$$, $$$p_m = v$$$, and there is an edge between $$$p_i$$$ and $$$p_{i + 1}$$$ for all $$$i$$$ ($$$1 \le i  \lt  m$$$).
You need to determine the winner of the game if Alice starts at vertex $$$1$$$ and Bob starts at vertex $$$p_j$$$ for each $$$j$$$ (where $$$1 \le j \le m$$$)."
2013,F1,Game in Tree (Easy Version),2700,"['binary search', 'brute force', 'data structures', 'dp', 'games', 'greedy', 'implementation', 'trees']",650,"This is the easy version of the problem. In this version, $$$\mathbf{u = v}$$$. You can make hacks only if both versions of the problem are solved.
Alice and Bob are playing a fun game on a tree. This game is played on a tree with $$$n$$$ vertices, numbered from $$$1$$$ to $$$n$$$. Recall that a tree with $$$n$$$ vertices is an undirected connected graph with $$$n - 1$$$ edges.
Alice and Bob take turns, with Alice going first. Each player starts at some vertex.
On their turn, a player must move from the current vertex to a neighboring vertex that has not yet been visited by anyone. The first player who cannot make a move loses.
You are given two vertices $$$u$$$ and $$$v$$$. Represent the simple path from vertex $$$u$$$ to $$$v$$$ as an array $$$p_1, p_2, p_3, \ldots, p_m$$$, where $$$p_1 = u$$$, $$$p_m = v$$$, and there is an edge between $$$p_i$$$ and $$$p_{i + 1}$$$ for all $$$i$$$ ($$$1 \le i  \lt  m$$$).
You need to determine the winner of the game if Alice starts at vertex $$$1$$$ and Bob starts at vertex $$$p_j$$$ for each $$$j$$$ (where $$$1 \le j \le m$$$)."
2013,E,Prefix GCD,2200,"['brute force', 'dp', 'greedy', 'math', 'number theory']",4206,"Since Mansur is tired of making legends, there will be no legends for this task.
You are given an array of positive integer numbers $$$a_1, a_2, \ldots, a_n$$$. The elements of the array can be rearranged in any order. You need to find the smallest possible value of the expression $$$$$$\gcd(a_1) + \gcd(a_1, a_2) + \ldots + \gcd(a_1, a_2, \ldots, a_n),$$$$$$ where $$$\gcd(a_1, a_2, \ldots, a_n)$$$ denotes the
greatest common divisor (GCD)
of $$$a_1, a_2, \ldots, a_n$$$."
2013,D,Minimize the Difference,1900,"['binary search', 'greedy']",7452,"Zhan, tired after the contest, gave the only task that he did not solve during the contest to his friend, Sungat. However, he could not solve it either, so we ask you to try to solve this problem.
You are given an array $$$a_1, a_2, \ldots, a_n$$$ of length $$$n$$$. We can perform any number (possibly, zero) of operations on the array.
In one operation, we choose a position $$$i$$$ ($$$1 \leq i \leq n - 1$$$) and perform the following action:
$$$a_i := a_i - 1$$$, and $$$a_{i+1} := a_{i+1} + 1$$$.
Find the minimum possible value of $$$\max(a_1, a_2, \ldots, a_n) - \min(a_1, a_2, \ldots, a_n)$$$."
2013,C,Password Cracking,1400,"['constructive algorithms', 'interactive', 'strings']",14540,"Dimash learned that Mansur wrote something very unpleasant about him to a friend, so he decided to find out his password at all costs and discover what exactly he wrote.
Believing in the strength of his password, Mansur stated that his password — is a binary string of length $$$n$$$. He is also ready to answer Dimash's questions of the following type:
Dimash says a binary string $$$t$$$, and Mansur replies whether it is true that $$$t$$$ is a substring of his password.
Help Dimash find out the password in no more than $$$2n$$$ operations; otherwise, Mansur will understand the trick and stop communicating with him.
Interaction
At the beginning of each test case, first read $$$n$$$ ($$$1 \le n \le 100$$$) — the size of the binary string. Then proceed to guessing it.
To guess each string $$$s$$$, you can make no more than $$$2n$$$ queries of the following type:
""
? t
"", where $$$t$$$ is a binary string such that ($$$1 \le |t| \le n$$$).
In response to this query, you will receive $$$1$$$ if $$$t$$$ is a substring of $$$s$$$, and $$$0$$$ otherwise.
Once you receive the answer, output a single string in the following format:
""
! s
"", where $$$s$$$ is a binary string of size $$$n$$$.
After that, proceed to solve the next test case.
If you make an incorrect attempt or exceed the limit of $$$2n$$$ attempts, you will receive $$$-1$$$ instead of an answer and get the verdict
Wrong answer
. In this case, your program should terminate immediately to avoid undefined verdicts.
After outputting the queries, do not forget to output a newline character and flush the output buffer. Otherwise, you will receive the verdict
Solution ""hung""
. To flush the buffer, use:
fflush(stdout)
or
cout.flush()
in C++;
System.out.flush()
in Java;
flush(output)
in Pascal;
stdout.flush()
in Python;
refer to the documentation for other languages.
Hacks:
To use hacks, use the following format of tests:
The first line should contain a single integer $$$t$$$ ($$$1\le t\le 100$$$) — the number of test cases.
The first line of each test case should contain a single number $$$n$$$ ($$$1 \le n \le 100$$$) — the length of the string. The second line should contain a binary string of size $$$n$$$."
2013,B,Battle for Survive,900,"['constructive algorithms', 'greedy', 'math']",28190,"Eralim, being the mafia boss, manages a group of $$$n$$$ fighters. Fighter $$$i$$$ has a rating of $$$a_i$$$.
Eralim arranges a tournament of $$$n - 1$$$ battles, in each of which two not yet eliminated fighters $$$i$$$ and $$$j$$$ (
$$$1 \le i  \lt  j \le n$$$
) are chosen, and as a result of the battle, fighter $$$i$$$ is eliminated from the tournament, and the rating of fighter $$$j$$$ is reduced by the rating of fighter $$$i$$$. That is, $$$a_j$$$ is decreased by $$$a_i$$$. Note that fighter $$$j$$$'s rating can become negative. The fighters indexes do not change.
Eralim wants to know what maximum rating the last remaining fighter can preserve if he chooses the battles optimally."
2013,A,Zhan's Blender,800,"['constructive algorithms', 'math']",31183,"Today, a club fair was held at ""NSPhM"". In order to advertise his pastry club, Zhan decided to demonstrate the power of his blender.
To demonstrate the power of his blender, Zhan has $$$n$$$ fruits.
The blender can mix up to $$$x$$$ fruits per second.
In each second, Zhan can put up to $$$y$$$ fruits into the blender. After that, the blender will blend $$$\min(x, c)$$$ fruits, where $$$c$$$ is the number of fruits inside the blender. After blending, blended fruits are removed from the blender.
Help Zhan determine the minimum amount of time required for Zhan to blend all fruits."
2010,C2,Message Transmission Error (hard version),1700,"['hashing', 'string suffix structures', 'strings', 'two pointers']",4571,"This is a more difficult version of the problem. It differs from the easy one only by the constraints.
At the Berland State University, the local network between servers does not always operate without errors. When transmitting two
identical
messages consecutively, an error may occur, resulting in the two messages merging into one. In this merging, the end of the first message coincides with the beginning of the second. Of course, the merging can only occur at identical characters. The length of the merging must be a positive number less than the length of the message text.
For example, when transmitting two messages ""
abrakadabra
"" consecutively, it is possible that it will be transmitted with the described type of error, resulting in a message like ""
abrakadabrabrakadabra
"" or ""
abrakadabrakadabra
' (in the first case, the merging occurred at one character, and in the second case, at four).
Given the received message
t
, determine if it is possible that this is the result of an error of the described type in the operation of the local network, and if so, determine a possible value of
s
.
A situation where two messages completely overlap each other should not be considered an error. For example, if the received message is ""
abcd
"", it should be considered that there is no error in it. Similarly, simply appending one message after another is not a sign of an error. For instance, if the received message is ""
abcabc
"", it should also be considered that there is no error in it."
2010,C1,Message Transmission Error (easy version),1400,"['brute force', 'strings']",9228,"This is a simplified version of the problem. It differs from the difficult one only in its constraints.
At the Berland State University, the local network between servers does not always operate without errors. When transmitting two
identical
messages consecutively, an error may occur, resulting in the two messages merging into one. In this merging, the end of the first message coincides with the beginning of the second. Of course, the merging can only occur at identical characters. The length of the merging must be a positive number less than the length of the message text.
For example, when transmitting two messages ""
abrakadabra
"" consecutively, it is possible that it will be transmitted with the described type of error, resulting in a message like ""
abrakadabrabrakadabra
"" or ""
abrakadabrakadabra
' (in the first case, the merging occurred at one character, and in the second case, at four).
Given the received message
t
, determine if it is possible that this is the result of an error of the described type in the operation of the local network, and if so, determine a possible value of
s
.
A situation where two messages completely overlap each other should not be considered an error. For example, if the received message is ""
abcd
"", it should be considered that there is no error in it. Similarly, simply appending one message after another is not a sign of an error. For instance, if the received message is ""
abcabc
"", it should also be considered that there is no error in it."
2010,B,Three Brothers,800,"['brute force', 'implementation', 'math']",24693,"Three brothers agreed to meet. Let's number the brothers as follows: the oldest brother is number
1
, the middle brother is number
2
, and the youngest brother is number
3
.
When it was time for the meeting, one of the brothers was late. Given the numbers of the two brothers who arrived on time, you need to determine the number of the brother who was late."
2010,A,Alternating Sum of Numbers,800,"['brute force', 'implementation', 'math']",21236,"You are given a sequence of integers. Output the
alternating
sum of this sequence. In other words, output $$$a_1 - a_2 + a_3 - a_4 + a_5 - \dots$$$. That is, the signs of plus and minus alternate, starting with a plus."
2009,G3,Yunli's Subarray Queries (extreme version),2700,"['data structures', 'dp', 'implementation']",525,"This is the extreme version of the problem. In this version, the output of each query is different from the easy and hard versions. It is also guaranteed that $$$r \geq l+k-1$$$ for all queries.
For an arbitrary array $$$b$$$, Yunli can perform the following operation any number of times:
Select an index $$$i$$$. Set $$$b_i = x$$$ where $$$x$$$ is any integer she desires ($$$x$$$ is not limited to the interval $$$[1,n]$$$).
Denote $$$f(b)$$$ as the minimum number of operations she needs to perform until there exists a consecutive subarray$$$^{\text{∗}}$$$ of length at least $$$k$$$ in $$$b$$$.
Yunli is given an array $$$a$$$ of size $$$n$$$ and asks you $$$q$$$ queries. In each query, you must output $$$\sum_{i=l}^{r-k+1} \sum_{j=i+k-1}^{r} f([a_i, a_{i+1}, \ldots, a_j])$$$.
$$$^{\text{∗}}$$$If there exists a consecutive subarray of length $$$k$$$ that starts at index $$$i$$$ ($$$1 \leq i \leq |b|-k+1$$$), then $$$b_j = b_{j-1} + 1$$$ for all $$$i  \lt  j \leq i+k-1$$$."
2009,G2,Yunli's Subarray Queries (hard version),2200,"['binary search', 'data structures', 'dp']",1744,"This is the hard version of the problem. In this version, it is guaranteed that $$$r \geq l+k-1$$$ for all queries.
For an arbitrary array $$$b$$$, Yunli can perform the following operation any number of times:
Select an index $$$i$$$. Set $$$b_i = x$$$ where $$$x$$$ is any integer she desires ($$$x$$$ is not limited to the interval $$$[1,n]$$$).
Denote $$$f(b)$$$ as the minimum number of operations she needs to perform until there exists a consecutive subarray$$$^{\text{∗}}$$$ of length at least $$$k$$$ in $$$b$$$.
Yunli is given an array $$$a$$$ of size $$$n$$$ and asks you $$$q$$$ queries. In each query, you must output $$$\sum_{j=l+k-1}^{r} f([a_l, a_{l+1}, \ldots, a_j])$$$.
$$$^{\text{∗}}$$$If there exists a consecutive subarray of length $$$k$$$ that starts at index $$$i$$$ ($$$1 \leq i \leq |b|-k+1$$$), then $$$b_j = b_{j-1} + 1$$$ for all $$$i  \lt  j \leq i+k-1$$$."
2009,G1,Yunli's Subarray Queries (easy version),1900,"['binary search', 'data structures', 'two pointers']",5348,"This is the easy version of the problem. In this version, it is guaranteed that $$$r=l+k-1$$$ for all queries.
For an arbitrary array $$$b$$$, Yunli can perform the following operation any number of times:
Select an index $$$i$$$. Set $$$b_i = x$$$ where $$$x$$$ is any integer she desires ($$$x$$$ is not limited to the interval $$$[1,n]$$$).
Denote $$$f(b)$$$ as the minimum number of operations she needs to perform until there exists a consecutive subarray$$$^{\text{∗}}$$$ of length at least $$$k$$$ in $$$b$$$.
Yunli is given an array $$$a$$$ of size $$$n$$$ and asks you $$$q$$$ queries. In each query, you must output $$$\sum_{j=l+k-1}^{r} f([a_l, a_{l+1}, \ldots, a_j])$$$. Note that in this version, you are only required to output $$$f([a_l, a_{l+1}, \ldots, a_{l+k-1}])$$$.
$$$^{\text{∗}}$$$If there exists a consecutive subarray of length $$$k$$$ that starts at index $$$i$$$ ($$$1 \leq i \leq |b|-k+1$$$), then $$$b_j = b_{j-1} + 1$$$ for all $$$i  \lt  j \leq i+k-1$$$."
2009,F,Firefly's Queries,1700,"['bitmasks', 'data structures', 'flows', 'math']",8471,"Firefly is given an array $$$a$$$ of length $$$n$$$. Let $$$c_i$$$ denote the $$$i$$$'th cyclic shift$$$^{\text{∗}}$$$ of $$$a$$$. She creates a new array $$$b$$$ such that $$$b = c_1 + c_2 + \dots + c_n$$$ where $$$+$$$ represents concatenation$$$^{\text{†}}$$$.
Then, she asks you $$$q$$$ queries. For each query, output the sum of all elements in the subarray of $$$b$$$ that starts from the $$$l$$$-th element and ends at the $$$r$$$-th element, inclusive of both ends.
$$$^{\text{∗}}$$$The $$$x$$$-th ($$$1 \leq x \leq n$$$) cyclic shift of the array $$$a$$$ is $$$a_x, a_{x+1} \ldots a_n, a_1, a_2 \ldots a_{x - 1}$$$. Note that the $$$1$$$-st shift is the initial $$$a$$$.
$$$^{\text{†}}$$$The concatenation of two arrays $$$p$$$ and $$$q$$$ of length $$$n$$$ (in other words, $$$p + q$$$) is $$$p_1, p_2, ..., p_n, q_1, q_2, ..., q_n$$$."
2009,E,Klee's SUPER DUPER LARGE Array!!!,1400,"['binary search', 'math', 'ternary search']",17625,"Klee has an array $$$a$$$ of length $$$n$$$ containing integers $$$[k, k+1, ..., k+n-1]$$$ in that order. Klee wants to choose an index $$$i$$$ ($$$1 \leq i \leq n$$$) such that $$$x = |a_1 + a_2 + \dots + a_i - a_{i+1} - \dots - a_n|$$$ is minimized. Note that for an arbitrary integer $$$z$$$, $$$|z|$$$ represents the absolute value of $$$z$$$.
Output the minimum possible value of $$$x$$$."
2009,D,Satyam and Counting,1400,"['geometry', 'math']",18738,"Satyam is given $$$n$$$ distinct points on the 2D coordinate plane.
It is guaranteed that $$$0 \leq y_i \leq 1$$$ for all given points $$$(x_i, y_i)$$$.
How many different nondegenerate right triangles$$$^{\text{∗}}$$$ can be formed from choosing three different points as its vertices?
Two triangles $$$a$$$ and $$$b$$$ are different if there is a point $$$v$$$ such that $$$v$$$ is a vertex of $$$a$$$ but not a vertex of $$$b$$$.
$$$^{\text{∗}}$$$A nondegenerate right triangle has positive area and an interior $$$90^{\circ}$$$ angle."
2009,C,The Legend of Freya the Frog,1100,"['implementation', 'math']",32929,"Freya the Frog is traveling on the 2D coordinate plane. She is currently at point $$$(0,0)$$$ and wants to go to point $$$(x,y)$$$. In one move, she chooses an integer $$$d$$$ such that $$$0 \leq d \leq k$$$ and jumps $$$d$$$ spots forward in the direction she is facing.
Initially, she is facing the positive $$$x$$$ direction. After every move, she will alternate between facing the positive $$$x$$$ direction and the positive $$$y$$$ direction (i.e., she will face the positive $$$y$$$ direction on her second move, the positive $$$x$$$ direction on her third move, and so on).
What is the minimum amount of moves she must perform to land on point $$$(x,y)$$$?"
2009,B,osu!mania,800,"['brute force', 'implementation']",52967,"You are playing your favorite rhythm game, osu!mania. The layout of your beatmap consists of $$$n$$$ rows and $$$4$$$ columns. Because notes at the bottom are closer, you will process the bottommost row first and the topmost row last. Each row will contain exactly one note, represented as a '#'.
For each note $$$1, 2, \dots, n$$$, in the order of processing, output the column in which the note appears."
2009,A,Minimize!,800,"['brute force', 'math']",72604,"You are given two integers $$$a$$$ and $$$b$$$ ($$$a \leq b$$$). Over all possible integer values of $$$c$$$ ($$$a \leq c \leq b$$$), find the minimum value of $$$(c - a) + (b - c)$$$."
2008,H,Sakurako's Test,2100,"['binary search', 'brute force', 'greedy', 'math', 'number theory']",3586,"Sakurako will soon take a test. The test can be described as an array of integers $$$n$$$ and a task on it:
Given an integer $$$x$$$, Sakurako can perform the following operation any number of times:
Choose an integer $$$i$$$ ($$$1\le i\le n$$$) such that $$$a_i\ge x$$$;
Change the value of $$$a_i$$$ to $$$a_i-x$$$.
Using this operation any number of times, she must find the minimum possible median$$$^{\text{∗}}$$$ of the array $$$a$$$.
Sakurako knows the array but does not know the integer $$$x$$$. Someone let it slip that one of the $$$q$$$ values of $$$x$$$ will be in the next test, so Sakurako is asking you what the answer is for each such $$$x$$$.
$$$^{\text{∗}}$$$The median of an array of length $$$n$$$ is the element that stands in the middle of the sorted array (at the $$$\frac{n+2}{2}$$$-th position for even $$$n$$$, and at the $$$\frac{n+1}{2}$$$-th for odd)"
2008,G,Sakurako's Task,1800,"['binary search', 'greedy', 'math', 'number theory']",6656,"Sakurako has prepared a task for you:
She gives you an array of $$$n$$$ integers and allows you to choose $$$i$$$ and $$$j$$$ such that $$$i \neq j$$$ and $$$a_i \ge a_j$$$, and then assign $$$a_i = a_i - a_j$$$ or $$$a_i = a_i + a_j$$$. You can perform this operation any number of times for any $$$i$$$ and $$$j$$$, as long as they satisfy the conditions.
Sakurako asks you what is the maximum possible value of $$$mex_k$$$$$$^{\text{∗}}$$$ of the array after any number of operations.
$$$^{\text{∗}}$$$$$$mex_k$$$ is the $$$k$$$-th non-negative integer that is absent in the array. For example, $$$mex_1(\{1,2,3 \})=0$$$, since $$$0$$$ is the first element that is not in the array, and $$$mex_2(\{0,2,4 \})=3$$$, since $$$3$$$ is the second element that is not in the array."
2008,F,Sakurako's Box,1400,"['combinatorics', 'math', 'number theory']",15630,"Sakurako has a box with $$$n$$$ balls. Each ball has it's value. She wants to bet with her friend that if the friend randomly picks two balls from the box (it could be two distinct balls, but they may have the same value), the product of their values will be the same as the number that Sakurako guessed.
Since Sakurako has a PhD in probability, she knows that the best number to pick is
the expected value
, but she forgot how to calculate it. Help Sakurako and find the expected value of the product of two elements from the array.
It can be shown that the expected value has the form $$$\frac{P}{Q}$$$, where $$$P$$$ and $$$Q$$$ are non-negative integers, and $$$Q \ne 0$$$. Report the value of $$$P \cdot Q^{-1}(\bmod 10^9+7)$$$."
2008,E,Alternating String,1500,"['brute force', 'data structures', 'dp', 'greedy', 'implementation', 'strings']",13163,"Sakurako really loves
alternating strings
. She calls a string $$$s$$$ of lowercase Latin letters an
alternating string
if characters in the even positions are the same, if characters in the odd positions are the same, and the length of the string is
even
.
For example, the strings '
abab
' and '
gg
' are
alternating
, while the strings '
aba
' and '
ggwp
' are not.
As a good friend, you decided to gift such a string, but you couldn't find one. Luckily, you can perform two types of operations on the string:
Choose an index $$$i$$$ and delete the $$$i$$$-th character from the string, which will reduce the length of the string by $$$1$$$. This type of operation can be performed
no more than $$$1$$$ time
;
Choose an index $$$i$$$ and replace $$$s_i$$$ with any other letter.
Since you are in a hurry, you need to determine the minimum number of operations required to make the string an
alternating
one."
2008,D,Sakurako's Hobby,1100,"['dp', 'dsu', 'graphs', 'math']",23393,"For a certain permutation $$$p$$$$$$^{\text{∗}}$$$ Sakurako calls an integer $$$j$$$ reachable from an integer $$$i$$$ if it is possible to make $$$i$$$ equal to $$$j$$$ by assigning $$$i=p_i$$$ a certain number of times.
If $$$p=[3,5,6,1,2,4]$$$, then, for example, $$$4$$$ is reachable from $$$1$$$, because: $$$i=1$$$ $$$\rightarrow$$$ $$$i=p_1=3$$$ $$$\rightarrow$$$ $$$i=p_3=6$$$ $$$\rightarrow$$$ $$$i=p_6=4$$$. Now $$$i=4$$$, so $$$4$$$ is reachable from $$$1$$$.
Each number in the permutation is colored either black or white.
Sakurako defines the function $$$F(i)$$$ as the number of black integers that are reachable from $$$i$$$.
Sakurako is interested in $$$F(i)$$$ for each $$$1\le i\le n$$$, but calculating all values becomes very difficult, so she asks you, as her good friend, to compute this.
$$$^{\text{∗}}$$$A permutation of length $$$n$$$ is an array consisting of $$$n$$$ distinct integers from $$$1$$$ to $$$n$$$ in arbitrary order. For example, $$$[2,3,1,5,4]$$$ is a permutation, but $$$[1,2,2]$$$ is not a permutation (the number $$$2$$$ appears twice in the array), and $$$[1,3,4]$$$ is also not a permutation ($$$n=3$$$, but the array contains $$$4$$$)."
